FiscalYear,Region,State,PollutantGroup,Pollutant,NumberOfTMDLs,CumulativeTMDLs
2015,05,MN,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,2
2015,05,MN,SEDIMENT,SEDIMENT,0,5
2015,05,MN,SEDIMENT,TOTAL SUSPENDED SEDIMENT,0,0
2015,05,MN,TEMPERATURE,TEMPERATURE,2,3
2015,05,MN,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),5,82
2015,05,OH,ACID,ACID,0,19
2015,05,OH,AMMONIA,AMMONIA,0,6
2015,05,OH,AMMONIA,"AMMONIA, TOTAL",0,2
2015,05,OH,AMMONIA,AMMONIA-NITROGEN,0,3
2015,05,OH,BACTERIA,BACTERIA,0,5
2015,05,OH,CARBONACEOUS BOD,CARBONACEOUS BOD,0,5
2015,05,OH,CHLORIDES,CHLORIDES,0,24
2015,05,OH,HABITAT ALTERATIONS,HABITAT ALTERATIONS,0,12
2015,05,OH,METALS (OTHER THAN MERCURY),ALUMINUM,0,39
2015,05,OH,METALS (OTHER THAN MERCURY),COPPER,0,1
2015,05,OH,METALS (OTHER THAN MERCURY),IRON,0,35
2015,05,OH,METALS (OTHER THAN MERCURY),MANGANESE,0,22
2015,05,OH,METALS (OTHER THAN MERCURY),METALS (OTHER THAN MERCURY),0,19
2015,05,OH,METALS (OTHER THAN MERCURY),STRONTIUM,0,1
2015,05,OH,NITRATE AS NITRATE (NO3),NITRATE AS NITRATE (NO3),0,1
2015,05,OH,NITRATE AS NITROGEN,NITRATE AS NITROGEN,0,38
2015,05,OH,NITRATE/NITRITE,NITRATE/NITRITE,0,31
2015,05,OH,NUTRIENTS,NITRATE,0,35
2015,05,OH,NUTRIENTS,NITROGEN,0,18
2015,05,OH,NUTRIENTS,NUTRIENTS,0,9
2015,05,OH,NUTRIENTS,PHOSPHORUS,0,54
2015,05,OH,NUTRIENTS,"PHOSPHORUS, TOTAL",0,226
2015,05,OH,NUTRIENTS,TOTAL KJEHLDAHL NITROGEN (TKN),0,1
2015,05,OH,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,3
2015,05,OH,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,11
2015,05,OH,ORGANIC ENRICHMENT/OXYGEN DEPLETION,CHEMICAL OXYGEN DEMAND (COD),0,2
2015,05,OH,OTHER CAUSE,POLLUTANTS IN URBAN STORMWATER,0,3
2015,05,OH,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,224
2015,05,OH,PATHOGENS,FECAL COLIFORM,0,219
2015,05,OH,PATHOGENS,PATHOGENS,0,19
2015,05,OH,PESTICIDES,ALDRIN,0,2
2015,05,OH,PESTICIDES,ATRAZINE,0,1
2015,05,OH,PESTICIDES,DELTA-BHC,0,1
2015,05,OH,PESTICIDES,DIELDRIN,0,3
2015,05,OH,PESTICIDES,ELDRIN,0,1
2015,05,OH,PESTICIDES,ENDOSULFAN,0,2
2015,05,OH,PESTICIDES,HEPTACHLOR,0,1
2015,05,OH,PH/ACIDITY/CAUSTIC CONDITIONS,ALKALINITY,0,70
2015,05,OH,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,2
2015,05,OH,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,48
2015,05,OH,SEDIMENT,SEDIMENT,0,403
2015,05,OH,SEDIMENT,SILTATION,0,15
2015,05,OH,SUSPENDED SOLIDS,SUSPENDED SOLIDS,0,13
2015,05,OH,TEMPERATURE,TEMPERATURE,0,1
2015,05,OH,TOXIC ORGANICS,BENZO[A]PYRENE,0,1
2015,05,OH,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,136
2015,05,WI,AMMONIA,AMMONIA,0,2
2015,05,WI,NUTRIENTS,PHOSPHORUS,0,14
2015,05,WI,NUTRIENTS,"PHOSPHORUS, TOTAL",0,37
2015,05,WI,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,2
2015,05,WI,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
2015,05,WI,PATHOGENS,FECAL COLIFORM,0,0
2015,05,WI,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,2
2015,05,WI,SEDIMENT,SEDIMENT,0,88
2015,05,WI,SEDIMENT,SEDIMENTATION,0,3
2015,05,WI,TEMPERATURE,TEMPERATURE,0,9
2015,05,WI,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,64
2015,05,WI,TURBIDITY,TURBIDITY,0,4
2015,06,AR,AMMONIA,AMMONIA,0,2
2015,06,AR,AMMONIA,"AMMONIA, UN-IONIZED",0,1
2015,06,AR,BACTERIA,BACTERIA,0,25
2015,06,AR,CHLORIDES,CHLORIDES,0,5
2015,06,AR,CHLORIDES/SULFATES/TOTAL DISSOLVED SOLIDS,CHLORIDES/SULFATES/TOTAL DISSOLVED SOLIDS,0,1
2015,06,AR,MERCURY,MERCURY,0,20
2015,06,AR,MERCURY,MERCURY - FISH CONSUMPTION ADVISORY,0,26
2015,06,AR,METALS (OTHER THAN MERCURY),COPPER,0,7
2015,06,AR,METALS (OTHER THAN MERCURY),LEAD,0,11
2015,06,AR,METALS (OTHER THAN MERCURY),METALS,0,2
2015,06,AR,METALS (OTHER THAN MERCURY),ZINC,0,13
2015,06,AR,NITRATES,NITRATES,0,3
2015,06,AR,NUTRIENTS,NITRATE,0,1
2015,06,AR,NUTRIENTS,NITROGEN,0,2
2015,06,AR,NUTRIENTS,NUTRIENTS,0,16
2015,06,AR,NUTRIENTS,"PHOSPHORUS, TOTAL",0,3
2015,06,AR,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,7
2015,06,AR,ORGANIC ENRICHMENT/OXYGEN DEPLETION,ORGANIC ENRICHMENT,0,1
2015,06,AR,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,5
2015,06,AR,PATHOGENS,FECAL COLIFORM,0,12
2015,06,AR,PATHOGENS,PATHOGENS,0,11
2015,06,AR,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,21
2015,06,AR,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,24
2015,06,AR,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SULFATE,0,16
2015,06,AR,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,43
2015,06,AR,SEDIMENT,SEDIMENTATION/SILTATION,0,1
2015,06,AR,SEDIMENT,SILTATION,0,10
2015,06,AR,SILTATION/TURBIDITY,SILTATION/TURBIDITY,0,17
2015,06,AR,SULFATES,SULFATES,0,15
2015,06,AR,TEMPERATURE,TEMPERATURE,0,5
2015,06,AR,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,7
2015,06,AR,TURBIDITY,TURBIDITY,0,49
2015,06,AR,UNLISTED BUT IMPAIRED,UNLISTED BUT IMPAIRED,0,1
2015,06,LA,AMMONIA,AMMONIA,0,10
2015,06,LA,AMMONIA,AMMONIA-NITROGEN,0,4
2015,06,LA,"BOD, SEDIMENT LOAD (SEDIMENT OXYGEN DEMAND)","BOD, SEDIMENT LOAD (SEDIMENT OXYGEN DEMAND)",0,1
2015,06,LA,CARBONACEOUS BOD,CARBONACEOUS BOD,0,6
2015,06,LA,CAUSE UNKNOWN,CAUSE UNKNOWN,0,52
2015,06,LA,CHLORIDES,CHLORIDES,0,4
2015,06,LA,CONTAMINATED SEDIMENTS,CONTAMINATED SEDIMENTS,0,1
2015,06,LA,CONTAMINATED SEDIMENTS (MERCURY),CONTAMINATED SEDIMENTS (MERCURY),0,2
2015,06,LA,DDT,DDT,0,2
2015,06,LA,DIOXINS,DIOXIN,0,2
2015,06,LA,INORGANIC PHOSPHORUS,INORGANIC PHOSPHORUS,0,1
2015,06,LA,MERCURY,MERCURY,0,93
2015,06,LA,MERCURY,MERCURY IN FISH TISSUE,0,82
2015,06,LA,METALS (OTHER THAN MERCURY),COPPER,0,8
2015,06,LA,METALS (OTHER THAN MERCURY),LEAD,0,12
2015,06,LA,METALS (OTHER THAN MERCURY),NICKEL,0,1
2015,06,LA,METALS (OTHER THAN MERCURY),ZINC,0,1
2015,06,LA,NH3-N,NH3-N,0,1
2015,06,LA,NITRITE/NITRATE,NITRITE/NITRATE,0,2
2015,06,LA,NITROGENOUS BOD,NITROGENOUS BOD,0,2
2015,06,LA,NOXIOUS AQUATIC PLANTS,NOXIOUS AQUATIC PLANTS,0,25
2015,06,LA,NUISANCE EXOTIC SPECIES,NON-NATIVE AQUATIC PLANTS,0,18
2015,06,LA,NUTRIENTS,NITRATE/NITRITE (NITRITE + NITRATE AS N),0,81
2015,06,LA,NUTRIENTS,NITROGEN,0,19
2015,06,LA,NUTRIENTS,"NITROGEN, NITRITE",0,2
2015,06,LA,NUTRIENTS,"NITROGEN, TOTAL",0,17
2015,06,LA,NUTRIENTS,NUTRIENTS,0,77
2015,06,LA,NUTRIENTS,PHOSPHORUS,0,60
2015,06,LA,NUTRIENTS,"PHOSPHORUS, TOTAL",0,110
2015,06,LA,NUTRIENTS OXYGEN DEMAND,NUTRIENTS OXYGEN DEMAND,0,20
2015,06,LA,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,7
2015,06,LA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,130
2015,06,LA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,170
2015,06,LA,OXYGEN DEMAND,OXYGEN DEMAND,0,67
2015,06,LA,PATHOGENS,FECAL COLIFORM,0,210
2015,06,LA,PATHOGENS,PATHOGENS,0,82
2015,06,LA,PESTICIDES,"1,2-DICHLOROETHANE",0,1
2015,06,LA,PESTICIDES,"4,4'-DDT",0,1
2015,06,LA,PESTICIDES,CARBOFURAN,0,14
2015,06,LA,PESTICIDES,FIPRONIL,0,2
2015,06,LA,PESTICIDES,HEXACHLOROBENZENE,0,1
2015,06,LA,PESTICIDES,METHYL PARATHION,0,1
2015,06,LA,PESTICIDES,PESTICIDES,0,13
2015,06,LA,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,2
2015,06,LA,PH/ACIDITY/CAUSTIC CONDITIONS,"PH, HIGH",0,2
2015,06,LA,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,0,1
2015,06,LA,PRIORITY ORGANICS COMPOUNDS,PRIORITY ORGANICS COMPOUNDS,0,1
2015,06,LA,SALINITY/TOTAL DISSOLVED SOLIDS,SALINITY/TOTAL DISSOLVED SOLIDS,0,1
2015,06,LA,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,13
2015,06,LA,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES,0,12
2015,06,LA,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SULFATE,0,19
2015,06,LA,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,59
2015,06,LA,SEDIMENT,SEDIMENT,0,2
2015,06,LA,SEDIMENT,SEDIMENTATION/SILTATION,0,18
2015,06,LA,SEDIMENT,SILTATION,0,28
2015,06,LA,SULFATES,SULFATES,0,6
2015,06,LA,TEMPERATURE,TEMPERATURE,0,1
2015,06,LA,TETRACHLOROETHANE,TETRACHLOROETHANE,0,1
2015,06,LA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (PAHS),0,1
2015,06,LA,TOXIC ORGANICS,HEXACHLOROBUTADIENE,0,1
2015,06,LA,TOXIC ORGANICS,ORGANIC CHEMICALS,0,1
2015,06,LA,TOXIC ORGANICS,PHENOL,0,1
2015,06,LA,TOXIC ORGANICS,POLYCYCLIC AROMATIC HYDROCARBONS (PAHS) (AQUATIC ECOSYSTEMS),0,2
2015,06,LA,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,106
2015,06,LA,TURBIDITY,TURBIDITY,0,72
2015,06,NM,ALGAL GROWTH,ALGAE,0,3
2015,06,NM,"ALUMINUM, TOTAL RECOVERABLE","ALUMINUM, TOTAL RECOVERABLE",0,1
2015,06,NM,AMMONIA,AMMONIA,0,6
2015,06,NM,AMMONIA,"AMMONIA, TOTAL",0,6
2015,06,NM,AMMONIA,"AMMONIA, UN-IONIZED",0,6
2015,06,NM,CAUSE UNKNOWN,CAUSE UNKNOWN,0,1
2015,06,NM,CAUSE UNKNOWN - IMPAIRED BIOTA,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,0,3
2015,06,NM,CHLORINE,CHLORINE,0,1
2015,06,NM,METALS (OTHER THAN MERCURY),ALUMINUM,0,33
2015,06,NM,METALS (OTHER THAN MERCURY),"ALUMINUM, DISSOLVED",0,26
2015,06,NM,METALS (OTHER THAN MERCURY),"ALUMINUM, TOTAL",0,0
2015,06,NM,METALS (OTHER THAN MERCURY),ARSENIC,0,9
2015,06,NM,METALS (OTHER THAN MERCURY),"ARSENIC, DISSOLVED",0,0
2015,06,NM,METALS (OTHER THAN MERCURY),CADMIUM,0,2
2015,06,NM,METALS (OTHER THAN MERCURY),COPPER,0,1
2015,06,NM,METALS (OTHER THAN MERCURY),LEAD,0,1
2015,06,NM,METALS (OTHER THAN MERCURY),SELENIUM,0,2
2015,06,NM,METALS (OTHER THAN MERCURY),ZINC,0,1
2015,06,NM,NUTRIENTS,EUTROPHICATION,0,5
2015,06,NM,NUTRIENTS,NITROGEN,0,6
2015,06,NM,NUTRIENTS,"NITROGEN, TOTAL",1,29
2015,06,NM,NUTRIENTS,NUTRIENT/EUTROPHICATION BIOLOGICAL INDICATORS,0,7
2015,06,NM,NUTRIENTS,NUTRIENTS,0,2
2015,06,NM,NUTRIENTS,PHOSPHORUS,0,8
2015,06,NM,NUTRIENTS,"PHOSPHORUS, TOTAL",1,38
2015,06,NM,NUTRIENTS - ALGAE,NUTRIENTS - ALGAE,0,4
2015,06,NM,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,4
2015,06,NM,PATHOGENS,ESCHERICHIA COLI (E. COLI),5,63
2015,06,NM,PATHOGENS,FECAL COLIFORM,2,36
2015,06,NM,PATHOGENS,PATHOGENS,0,21
2015,06,NM,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,2
2015,06,NM,RADIATION,URANIUM,0,0
2015,06,NM,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CONDUCTIVITY,0,7
2015,06,NM,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SPECIFIC CONDUCTIVITY,0,11
2015,06,NM,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SULFATE,0,1
2015,06,NM,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,10
2015,06,NM,SEDIMENT,SEDIMENTATION/SILTATION,0,13
2015,06,NM,SEDIMENT,SILTATION,0,25
2015,06,NM,STREAM BOTTOM DEPOSITS,STREAM BOTTOM DEPOSITS,0,12
2015,06,NM,TEMPERATURE,TEMPERATURE,0,83
2015,06,NM,TEMPERATURE,THERMAL MODIFICATIONS,0,16
2015,06,NM,TOTAL RESIDUAL CHLORINE,TOTAL RESIDUAL CHLORINE,0,1
2015,06,NM,TOXIC INORGANICS,BORON,0,4
2015,06,NM,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),3,7
2015,06,NM,TURBIDITY,TURBIDITY,0,45
2015,06,OK,ALGAL GROWTH,CHLOROPHYLL-A,0,0
2015,06,OK,AMMONIA,AMMONIA,0,3
2015,06,OK,AMMONIA,"AMMONIA, UN-IONIZED",0,1
2015,06,OK,CARBONACEOUS BOD,CARBONACEOUS BOD,0,1
2015,06,OK,CHLORINE,"CHLORINE, RESIDUAL (CHLORINE DEMAND)",0,1
2015,06,OK,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,242
2015,06,OK,NUTRIENTS,"NITROGEN, TOTAL",0,10
2015,06,OK,NUTRIENTS,NUTRIENTS,0,1
2015,06,OK,NUTRIENTS,PHOSPHORUS,0,2
2015,06,OK,NUTRIENTS,"PHOSPHORUS, TOTAL",0,14
2015,06,OK,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,7
2015,06,OK,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,22
2015,06,OK,OXYGEN DEMAND,OXYGEN DEMAND,0,1
2015,06,OK,PATHOGENS,ENTEROCOCCUS,0,112
2015,06,OK,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,248
2015,06,OK,PATHOGENS,FECAL COLIFORM,0,216
2015,06,OK,PATHOGENS,PATHOGENS,0,158
2015,06,OK,PATHOGENS,TOTAL COLIFORM,0,16
2015,06,OK,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,9
2015,06,OK,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,5
2015,06,OK,SULFATES,SULFATES,0,4
2015,06,OK,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,133
2015,06,OK,TURBIDITY,TURBIDITY,0,85
2015,06,TX,ALGAL GROWTH,CHLOROPHYLL-A,0,1
2015,06,TX,ALGAL GROWTH,EXCESS ALGAL GROWTH,0,4
2015,06,TX,AMMONIA,AMMONIA-NITROGEN,0,8
2015,06,TX,CARBONACEOUS BOD,CARBONACEOUS BOD,0,8
2015,06,TX,CAUSE UNKNOWN,CAUSE UNKNOWN,0,11
2015,06,TX,DDD,DDD,0,1
2015,06,TX,DDE,DDE,0,3
2015,06,TX,DDT,DDT,0,2
2015,06,TX,DIOXINS,DIOXIN,0,4
2015,06,TX,DIOXINS,"DIOXIN (INCLUDING 2,3,7,8-TCDD)",0,18
2015,06,TX,DIOXINS,DIOXIN IN FISH TISSUE,0,20
2015,06,TX,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,17
2015,06,TX,MERCURY,MERCURY IN FISH TISSUE,0,4
2015,06,TX,METALS (OTHER THAN MERCURY),NICKEL,0,16
2015,06,TX,METALS (OTHER THAN MERCURY),ZINC,0,1
2015,06,TX,METALS (OTHER THAN MERCURY),ZINC IN SHELLFISH,0,1
2015,06,TX,NUTRIENTS,NITRATE/NITRITE (NITRITE + NITRATE AS N),0,1
2015,06,TX,NUTRIENTS,NITROGEN,0,2
2015,06,TX,NUTRIENTS,"NITROGEN, TOTAL",0,1
2015,06,TX,NUTRIENTS,NUTRIENTS,0,2
2015,06,TX,NUTRIENTS,PHOSPHORUS,0,2
2015,06,TX,NUTRIENTS,"PHOSPHORUS, TOTAL",0,1
2015,06,TX,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,160
2015,06,TX,PATHOGENS,BACTERIA (OYSTER WATERS),0,47
2015,06,TX,PATHOGENS,ENTEROCOCCUS,0,0
2015,06,TX,PATHOGENS,ESCHERICHIA COLI (E. COLI),18,3754
2015,06,TX,PATHOGENS,FECAL COLIFORM,0,11
2015,06,TX,PATHOGENS,PATHOGENS,0,94
2015,06,TX,PESTICIDES,"1,2-DICHLOROETHANE",0,2
2015,06,TX,PESTICIDES,ATRAZINE,0,2
2015,06,TX,PESTICIDES,CARBON DISULFIDE,0,2
2015,06,TX,PESTICIDES,CHLORDANE,0,17
2015,06,TX,PESTICIDES,CHLORDANE IN FISH TISSUE,0,22
2015,06,TX,PESTICIDES,DDE IN FISH TISSUE,0,5
2015,06,TX,PESTICIDES,DIELDRIN,0,5
2015,06,TX,PESTICIDES,DIELDRIN IN FISH TISSUE,0,2
2015,06,TX,PESTICIDES,HEPTACHLOR EPOXIDE,0,1
2015,06,TX,PESTICIDES,TOXAPHENE,0,1
2015,06,TX,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,3
2015,06,TX,PH/ACIDITY/CAUSTIC CONDITIONS,"PH, LOW",0,2
2015,06,TX,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,1,63
2015,06,TX,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,15
2015,06,TX,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,14
2015,06,TX,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SULFATE,0,5
2015,06,TX,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,15
2015,06,TX,SULFATES,SULFATES,0,1
2015,06,TX,TOXIC ORGANICS,"1,1,2-TRICHLOROETHANE",0,2
2015,07,IA,ALGAL GROWTH,ALGAE,0,18
2015,07,IA,ALGAL GROWTH,ALGAL GROWTH,0,2
2015,07,IA,ALGAL GROWTH,CHLOROPHYLL-A,2,4
2015,07,IA,ALGAL GROWTH,EXCESS ALGAL GROWTH,0,2
2015,07,IA,AMMONIA,AMMONIA,0,4
2015,07,IA,CLARITY,CLARITY,0,1
2015,07,IA,NITROUS OXIDE (NOX),NITROUS OXIDE (NOX),0,1
2015,07,IA,NOXIOUS AQUATIC PLANTS,NOXIOUS AQUATIC PLANTS,0,3
2015,07,IA,NUTRIENTS,NITRATE,0,6
2015,07,IA,NUTRIENTS,NUTRIENTS,0,14
2015,07,IA,NUTRIENTS,PHOSPHORUS,0,3
2015,07,IA,NUTRIENTS,"PHOSPHORUS, TOTAL",3,20
2015,07,IA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,3
2015,07,IA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,ORGANIC ENRICHMENT,0,6
2015,07,IA,OTHER NUTRIENTS,OTHER NUTRIENTS,0,1
2015,07,IA,OXYGEN DEMAND,OXYGEN DEMAND,0,1
2015,07,IA,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,59
2015,07,IA,PATHOGENS,FECAL COLIFORM,0,1
2015,07,IA,PATHOGENS,PATHOGENS,0,4
2015,07,IA,PESTICIDES,ATRAZINE,0,3
2015,07,IA,PESTICIDES,CHLORDANE,0,1
2015,07,IA,PESTICIDES,CHLORDANE IN FISH TISSUE,0,1
2015,07,IA,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,3
2015,07,IA,PH/ACIDITY/CAUSTIC CONDITIONS,"PH, HIGH",0,1
2015,07,IA,PRIORITY ORGANICS COMPOUNDS,PRIORITY ORGANICS COMPOUNDS,0,1
2015,07,IA,SEDIMENT,SEDIMENT,0,4
2015,07,IA,SEDIMENT,SILTATION,0,22
2015,07,IA,SUSPENDED SOLIDS,SUSPENDED SOLIDS,0,2
2015,07,IA,TEMPERATURE,THERMAL MODIFICATIONS,0,1
2015,07,IA,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,1
2015,07,IA,TURBIDITY,TURBIDITY,0,30
2015,07,KS,ALGAL GROWTH,CHLOROPHYLL-A,2,5
2015,07,KS,AMMONIA,AMMONIA,0,8
2015,07,KS,AMMONIA,"AMMONIA, UN-IONIZED",0,4
2015,07,KS,AQUATIC WEEDS OR ALGAE,AQUATIC WEEDS OR ALGAE,0,9
2015,07,KS,BIOLOGY,BIOLOGY,0,32
2015,07,KS,CAUSE UNKNOWN - IMPAIRED BIOTA,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,0,117
2015,07,KS,CAUSE UNKNOWN - IMPAIRED BIOTA,BIOLOGICAL INTEGRITY,0,28
2015,07,KS,MACROPHYTES,MACROPHYTES,0,3
2015,07,KS,MERCURY,MERCURY,0,6
2015,07,KS,METALS (OTHER THAN MERCURY),BERYLLIUM,0,1
2015,07,KS,METALS (OTHER THAN MERCURY),CADMIUM,0,3
2015,07,KS,METALS (OTHER THAN MERCURY),COPPER,0,97
2015,07,KS,METALS (OTHER THAN MERCURY),LEAD,0,67
2015,07,KS,METALS (OTHER THAN MERCURY),SELENIUM,0,313
2015,07,KS,METALS (OTHER THAN MERCURY),ZINC,0,17
2015,07,KS,NOXIOUS AQUATIC PLANTS,AQUATIC PLANTS (MACROPHYTES),0,13
2015,07,KS,NOXIOUS AQUATIC PLANTS,NOXIOUS AQUATIC PLANTS,0,4
2015,07,KS,NUTRIENTS,EUTROPHICATION,0,239
2015,07,KS,NUTRIENTS,NITRATE,0,19
2015,07,KS,NUTRIENTS,NITROGEN,0,4
2015,07,KS,NUTRIENTS,"NITROGEN, TOTAL",1,25
2015,07,KS,NUTRIENTS,NUTRIENTS,0,8
2015,07,KS,NUTRIENTS,PHOSPHORUS,0,14
2015,07,KS,NUTRIENTS,"PHOSPHORUS, TOTAL",48,105
2015,07,KS,NUTRIENTS OXYGEN DEMAND,NUTRIENTS OXYGEN DEMAND,0,47
2015,07,KS,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,51
2015,07,KS,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,33,371
2015,07,KS,ORGANIC ENRICHMENT/OXYGEN DEPLETION,TOTAL ORGANIC CARBON (TOC),0,47
2015,07,KS,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,182
2015,07,KS,PATHOGENS,FECAL COLIFORM,0,530
2015,07,KS,PESTICIDES,ALACHLOR,0,2
2015,07,KS,PESTICIDES,ATRAZINE,0,67
2015,07,KS,PESTICIDES,CHLORDANE,0,7
2015,07,KS,PESTICIDES,CHLORDANE IN FISH TISSUE,0,17
2015,07,KS,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,120
2015,07,KS,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,382
2015,07,KS,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SULFATE,0,644
2015,07,KS,SEDIMENT,SEDIMENT,0,21
2015,07,KS,SEDIMENT,SEDIMENTATION/SILTATION,0,3
2015,07,KS,SEDIMENT,SILTATION,0,35
2015,07,KS,SEDIMENT,TOTAL SUSPENDED SEDIMENT,0,1
2015,07,KS,SULFATES,SULFATES,0,2
2015,07,KS,SUSPENDED SEDIMENT,SUSPENDED SEDIMENT,0,12
2015,07,KS,SUSPENDED SOLIDS,SUSPENDED SOLIDS,0,25
2015,07,KS,TOXIC INORGANICS,BORON,0,13
2015,07,KS,TOXIC INORGANICS,FLUORIDE,0,87
2015,07,KS,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,90
2015,07,MO,ALGAL GROWTH,ALGAE,0,3
2015,07,MO,AMMONIA,AMMONIA,0,7
2015,07,MO,AMMONIA,AMMONIA-NITROGEN,0,0
2015,07,MO,BACTERIA,BACTERIA,0,6
2015,07,MO,CARBONACEOUS BOD,CARBONACEOUS BOD,0,7
2015,07,MO,CAUSE UNKNOWN,CAUSE UNKNOWN,0,15
2015,07,MO,CHEMICAL BIOLOGICAL OXYGEN DEMAND 5 DAY AVERAGE,CHEMICAL BIOLOGICAL OXYGEN DEMAND 5 DAY AVERAGE,0,1
2015,07,MO,CHLORINE,CHLORINE,0,4
