FiscalYear,Region,State,PollutantGroup,Pollutant,NumberOfTMDLs,CumulativeTMDLs
2010,10,AK,Turbidity,Turbidity,0,3
2010,10,ID,Ammonia,Ammonia,0,3
2010,10,ID,Mercury,Mercury,0,1
2010,10,ID,Metals (other than Mercury),Cadmium,0,60
2010,10,ID,Metals (other than Mercury),Copper,0,3
2010,10,ID,Metals (other than Mercury),Lead,0,57
2010,10,ID,Metals (other than Mercury),Zinc,0,60
2010,10,ID,Nutrients,Nitrogen,0,3
2010,10,ID,Nutrients,"Nitrogen, Total",2,4
2010,10,ID,Nutrients,Nutrients,0,111
2010,10,ID,Nutrients,Phosphorus,0,92
2010,10,ID,Nutrients,"Phosphorus, Total",3,105
2010,10,ID,Nutrients,Total Inorganic Nitrogen,0,2
2010,10,ID,Oil and Grease,Oil and Grease,1,2
2010,10,ID,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,26
2010,10,ID,Other Cause,Total Dissolved Gas,0,6
2010,10,ID,Pathogens,Bacteria,0,50
2010,10,ID,Pathogens,Enterococcus Bacteria,0,15
2010,10,ID,Pathogens,Escherichia Coli (E. Coli),26,56
2010,10,ID,Pathogens,Pathogens,0,18
2010,10,ID,Pesticides,DDD,0,5
2010,10,ID,Pesticides,DDE,0,5
2010,10,ID,Pesticides,DDT,0,5
2010,10,ID,Pesticides,Dieldrin,0,5
2010,10,ID,Sediment,Erosion,0,4
2010,10,ID,Sediment,Sediment,9,383
2010,10,ID,Sediment,Suspended Sediment,0,5
2010,10,ID,Temperature,Temperature,33,471
2010,10,ID,Turbidity,Total Suspended Solids (TSS),10,149
2010,10,ID,Turbidity,Turbidity,0,2
2010,10,OR,Algal Growth,Algal Growth/Chlorophyll A,0,1
2010,10,OR,Algal Growth,Aquatic Weeds or Algae,0,5
2010,10,OR,Algal Growth,Chlorophyll-A,0,11
2010,10,OR,Ammonia,Ammonia,0,2
2010,10,OR,Ammonia,Ammonia Nitrogen,0,1
2010,10,OR,Dioxins,Dioxins,0,1
2010,10,OR,Mercury,Mercury,0,10
2010,10,OR,Metals (other than Mercury),Iron,0,2
2010,10,OR,Metals (other than Mercury),Lead,0,1
2010,10,OR,Nuisance Exotic Species,Nuisance Exotic Species,0,2
2010,10,OR,Nutrients,Inorganic Nitrogen,0,5
2010,10,OR,Nutrients,Inorganic Phosphorus,0,10
2010,10,OR,Nutrients,Nitrate,0,3
2010,10,OR,Nutrients,"Nitrogen, Total",0,2
2010,10,OR,Nutrients,Nutrients,0,3
2010,10,OR,Nutrients,Phosphorus,0,4
2010,10,OR,Nutrients,"Phosphorus, Total",0,7
2010,10,OR,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,3
2010,10,OR,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,35
2010,10,OR,Organic Enrichment/Oxygen Depletion,Sediment Oxygen Demand,0,1
2010,10,OR,Other Cause,Total Dissolved Gas,0,10
2010,10,OR,Pathogens,Bacteria,0,81
2010,10,OR,Pathogens,Escherichia Coli (E. Coli),4,107
2010,10,OR,Pathogens,Fecal Coliform,0,6
2010,10,OR,Pesticides,DDD,0,2
2010,10,OR,Pesticides,DDE,0,2
2010,10,OR,Pesticides,DDT,0,4
2010,10,OR,Pesticides,Dieldrin,0,4
2010,10,OR,Pesticides,Pesticides,0,3
2010,10,OR,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
2010,10,OR,Sediment,Sediment,0,7
2010,10,OR,Sediment,Sedimentation,0,39
2010,10,OR,Temperature,Temperature,33,674
2010,10,OR,Turbidity,Turbidity,0,4
2010,10,OR,pH/Acidity/Caustic Conditions,pH,0,19
2010,10,WA,Ammonia,Ammonia,0,5
2010,10,WA,Ammonia,Ammonia Nitrogen,6,45
2010,10,WA,Chlorine,Chlorine,0,2
2010,10,WA,Mercury,Mercury,0,4
2010,10,WA,Metals (other than Mercury),Arsenic,0,5
2010,10,WA,Metals (other than Mercury),Cadmium,0,1
2010,10,WA,Metals (other than Mercury),Copper,0,2
2010,10,WA,Metals (other than Mercury),Lead,0,4
2010,10,WA,Metals (other than Mercury),Zinc,0,6
2010,10,WA,Nutrients,Inorganic Nitrogen,0,21
2010,10,WA,Nutrients,Phosphorus,0,24
2010,10,WA,Nutrients,"Phosphorus, Total",6,9
2010,10,WA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,22
2010,10,WA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),6,27
2010,10,WA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,54
2010,10,WA,Other Cause,Large Woody Debris,0,1
2010,10,WA,Other Cause,Total Dissolved Gas,0,46
2010,10,WA,Pathogens,Fecal,0,1
2010,10,WA,Pathogens,Fecal Coliform,47,469
2010,10,WA,Pesticides,"4,4'-DDD",0,3
2010,10,WA,Pesticides,"4,4'-DDE",0,7
2010,10,WA,Pesticides,"4,4'-DDT",0,2
2010,10,WA,Pesticides,DDT,0,22
2010,10,WA,Pesticides,Dieldrin,0,5
2010,10,WA,Polychlorinated Biphenyls (PCBs),PCB-1260,0,1
2010,10,WA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,3
2010,10,WA,Polychlorinated Biphenyls (PCBs),Total PCBs,0,3
2010,10,WA,Sediment,Sediment,0,9
2010,10,WA,Sediment,Suspended Sediment,0,20
2010,10,WA,Temperature,Riparian Shade,0,39
2010,10,WA,Temperature,Temperature,22,319
2010,10,WA,Total Toxics,Sediment Bioassay,0,1
2010,10,WA,Toxic Organics,4-Methylphenol,0,1
2010,10,WA,Toxic Organics,Phenol,0,1
2010,10,WA,Turbidity,Turbidity,0,13
2010,10,WA,pH/Acidity/Caustic Conditions,pH,0,9
2011,1,CT,Algal Growth,Algal Growth,0,3
2011,1,CT,Algal Growth,Algal Growth/Chlorophyll A,0,1
2011,1,CT,Algal Growth,Chlorophyll-A,0,1
2011,1,CT,Ammonia,Ammonia,0,3
2011,1,CT,Chlorine,Chlorine,0,4
2011,1,CT,Metals (other than Mercury),Copper,0,6
2011,1,CT,Metals (other than Mercury),Lead,0,3
2011,1,CT,Metals (other than Mercury),Zinc,0,5
2011,1,CT,Nutrients,Nitrogen,0,1
2011,1,CT,Nutrients,"Nitrogen, Total",0,2
2011,1,CT,Nutrients,Nutrients,0,2
2011,1,CT,Nutrients,"Phosphorus, Total",0,2
2011,1,CT,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,0,2
2011,1,CT,Other Cause,Pollutants in Urban Stormwater,0,2
2011,1,CT,Pathogens,Escherichia Coli (E. Coli),25,97
2011,1,CT,Pathogens,Fecal Coliform,0,2
2011,1,CT,Total Toxics,Toxicity,0,1
2011,1,CT,Toxic Organics,"1,2-Propanediol",0,2
2011,1,CT,Toxic Organics,Ethylene Glycol,0,2
2011,1,CT,Turbidity,Turbidity,0,2
2011,1,MA,Mercury,Mercury,0,89
2011,1,MA,Nutrients,"Nitrogen, Total",0,60
2011,1,MA,Nutrients,Phosphorus,0,49
2011,1,MA,Nutrients,"Phosphorus, Total",30,78
2011,1,MA,Pathogens,Escherichia Coli (E. Coli),12,19
2011,1,MA,Pathogens,Fecal,0,45
2011,1,MA,Pathogens,Fecal Coliform,8,114
2011,1,MA,Pathogens,Pathogens,0,36
2011,1,ME,Ammonia,NH3,0,4
2011,1,ME,Metals (other than Mercury),Aluminum,0,1
2011,1,ME,Metals (other than Mercury),Arsenic,0,1
2011,1,ME,Metals (other than Mercury),Cadmium,0,2
2011,1,ME,Metals (other than Mercury),"Chromium, Total",0,1
2011,1,ME,Metals (other than Mercury),Copper,0,3
2011,1,ME,Metals (other than Mercury),Iron,0,2
2011,1,ME,Metals (other than Mercury),Lead,0,6
2011,1,ME,Metals (other than Mercury),Nickel,0,1
2011,1,ME,Metals (other than Mercury),Selenium,0,1
2011,1,ME,Metals (other than Mercury),Silver,0,1
2011,1,ME,Metals (other than Mercury),Zinc,0,6
2011,1,ME,Nutrients,"Nitrogen, Total",0,3
2011,1,ME,Nutrients,Orthophosphorus,0,2
2011,1,ME,Nutrients,"Phosphorus, Total",0,47
2011,1,ME,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,5
2011,1,ME,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,2
2011,1,ME,Other Cause,Pollutants in Urban Stormwater,0,3
2011,1,ME,Pathogens,Escherichia Coli (E. Coli),0,62
2011,1,ME,Pathogens,Fecal Coliform,0,143
2011,1,ME,Sediment,Sediment,0,3
2011,1,ME,Turbidity,Total Suspended Solids (TSS),0,3
2011,1,NH,Ammonia,NH3,0,1
2011,1,NH,Ammonia,NH3-N,0,2
2011,1,NH,Mercury,Mercury,0,5124
2011,1,NH,Metals (other than Mercury),Iron,0,1
2011,1,NH,Nutrients,"Phosphorus, Total",24,26
2011,1,NH,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,1
2011,1,NH,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,2
2011,1,NH,Pathogens,Enterococcus Bacteria,3,39
2011,1,NH,Pathogens,Escherichia Coli (E. Coli),46,380
2011,1,NH,Pathogens,Fecal Coliform,10,48
2011,1,NH,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,4
2011,1,NH,pH/Acidity/Caustic Conditions,pH,8,372
2011,1,NH,pH/Acidity/Caustic Conditions,"pH, Low",0,3
2011,1,RI,Mercury,Mercury,0,19
2011,1,RI,Metals (other than Mercury),Copper,0,2
2011,1,RI,Metals (other than Mercury),Lead,0,2
2011,1,RI,Metals (other than Mercury),Zinc,0,4
2011,1,RI,Nutrients,Nutrients,0,1
2011,1,RI,Nutrients,"Phosphorus, Total",2,17
2011,1,RI,Pathogens,Enterococcus Bacteria,49,55
2011,1,RI,Pathogens,Escherichia Coli (E. Coli),1,1
2011,1,RI,Pathogens,Fecal Coliform,13,55
2011,1,RI,Pathogens,Pathogens,0,20
2011,1,VT,Mercury,Mercury,0,31
2011,1,VT,Nutrients,Phosphorus,0,2
2011,1,VT,Nutrients,"Phosphorus, Total",0,10
2011,1,VT,Other Cause,Acid,0,37
2011,1,VT,Other Cause,Pollutants in Urban Stormwater,0,12
2011,1,VT,Pathogens,Escherichia Coli (E. Coli),22,22
2011,1,VT,Pathogens,Pathogens,0,1
2011,1,VT,Sediment,Sediment,0,2
2011,2,NJ,Mercury,Mercury,14,149
2011,2,NJ,Metals (other than Mercury),Arsenic,0,6
2011,2,NJ,Metals (other than Mercury),Copper,0,21
2011,2,NJ,Metals (other than Mercury),Nickel,0,2
2011,2,NJ,Noxious Aquatic Plants,Macrophytes,0,1
2011,2,NJ,Nutrients,Phosphorus,0,99
2011,2,NJ,Nutrients,"Phosphorus, Total",0,4
2011,2,NJ,Pathogens,Fecal Coliform,0,269
2011,2,NJ,Pathogens,Total Coliform,0,46
2011,2,NJ,Pesticides,"1,2-Dichloroethane",0,2
2011,2,NJ,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,6
2011,2,NJ,Temperature,Temperature,0,9
2011,2,NJ,Toxic Organics,Tetrachloroethene,0,2
2011,2,NY,Ammonia,"Ammonia, Un-ionized",0,2
2011,2,NY,Ammonia,Ammonium,0,141
2011,2,NY,Mercury,Mercury,0,113
2011,2,NY,Nutrients,Nitrate,0,141
2011,2,NY,Nutrients,Nitrogen,0,16
2011,2,NY,Nutrients,Phosphorus,0,52
2011,2,NY,Nutrients,"Phosphorus, Total",2,9
2011,2,NY,Pathogens,Fecal Coliform,0,46
2011,2,NY,Pathogens,Pathogens,0,2
2011,2,NY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,0,141
2011,2,PR,Ammonia,"Ammonia, Total",0,2
2011,2,PR,Metals (other than Mercury),Copper,0,2
2011,2,PR,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,4
2011,2,PR,Pathogens,Fecal Coliform,118,215
2011,2,VI,Nutrients,Phosphorus,0,1
2011,2,VI,Oil and Grease,Oil and Grease,0,3
2011,2,VI,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,19
2011,2,VI,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,5
2011,2,VI,Organic Enrichment/Oxygen Depletion,Sediment Oxygen Demand,0,14
2011,2,VI,Pathogens,Enterococcus Bacteria,0,5
2011,2,VI,Pathogens,Fecal Coliform,0,18
2011,2,VI,Turbidity,Total Suspended Solids (TSS),0,1
2011,3,DC,Mercury,Mercury,0,2
2011,3,DC,Metals (other than Mercury),Arsenic,0,14
2011,3,DC,Metals (other than Mercury),Copper,0,16
2011,3,DC,Metals (other than Mercury),Lead,0,16
2011,3,DC,Metals (other than Mercury),Zinc,0,16
2011,3,DC,Nutrients,Nitrogen,1,3
2011,3,DC,Nutrients,"Nitrogen, Total",1,1
2011,3,DC,Nutrients,Phosphorus,1,3
2011,3,DC,Nutrients,"Phosphorus, Total",1,1
2011,3,DC,Oil and Grease,Oil and Grease,0,4
2011,3,DC,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,6
2011,3,DC,Pathogens,Fecal Coliform,0,23
2011,3,DC,Pathogens,Pathogens,0,9
2011,3,DC,Pesticides,Chlordane,0,24
2011,3,DC,Pesticides,DDD,0,23
2011,3,DC,Pesticides,DDE,0,24
2011,3,DC,Pesticides,DDT,0,25
2011,3,DC,Pesticides,Dieldrin,0,25
2011,3,DC,Pesticides,Heptachlor Epoxide,0,25
2011,3,DC,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,19
2011,3,DC,Sediment,Suspended Sediment,0,2
2011,3,DC,Total Toxics,Toxics,0,2
2011,3,DC,Toxic Organics,PAH1 - 2 & 3 Ring Polycyclic Aromatic Hydrocarbons,0,25
2011,3,DC,Toxic Organics,PAH2 - 4 Ring Polycyclic Aromatic Hydrocarbons,0,25
2011,3,DC,Toxic Organics,PAH3 - 5 && Ring Polycyclic Aromatic Hydrocarbons,0,25
2011,3,DC,Trash,Trash,0,2
2011,3,DC,Turbidity,Suspended Solids,0,5
2011,3,DC,Turbidity,Total Suspended Solids (TSS),2,2
2011,3,DC,pH/Acidity/Caustic Conditions,pH,0,2
2011,3,DE,Ammonia,Ammonia,0,17
2011,3,DE,Ammonia,NH3-N,0,1
2011,3,DE,Habitat Alterations,Habitat,0,2
2011,3,DE,Metals (other than Mercury),Zinc,0,3
2011,3,DE,Nutrients,Nitrogen,0,114
2011,3,DE,Nutrients,"Nitrogen, Total",2,2
2011,3,DE,Nutrients,Nutrients,0,3
2011,3,DE,Nutrients,Phosphates,0,1
2011,3,DE,Nutrients,Phosphorus,0,165
2011,3,DE,Nutrients,"Phosphorus, Total",2,2
2011,3,DE,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,15
2011,3,DE,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,6
2011,3,DE,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,87
2011,3,DE,Pathogens,Bacteria,0,149
2011,3,DE,Pathogens,Escherichia Coli (E. Coli),0,1
2011,3,DE,Pathogens,Fecal Coliform,0,1
2011,3,DE,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,3
2011,3,DE,Temperature,Temperature,0,2
2011,3,DE,Turbidity,Total Suspended Solids (TSS),2,2
2011,3,MD,Ammonia,Ammonia,0,1
2011,3,MD,Ammonia,Ammonium,0,76
2011,3,MD,Mercury,Mercury,0,5
2011,3,MD,Mercury,Methyl Mercury,2,5
2011,3,MD,Metals (other than Mercury),Aluminum,2,79
2011,3,MD,Metals (other than Mercury),Iron,3,80
2011,3,MD,Nutrients,Nitrate,0,76
2011,3,MD,Nutrients,Nitrogen,1,27
2011,3,MD,Nutrients,"Nitrogen, Total",51,51
2011,3,MD,Nutrients,Nutrients,0,1
2011,3,MD,Nutrients,Phosphorus,1,43
2011,3,MD,Nutrients,"Phosphorus, Total",51,51
2011,3,MD,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,6
2011,3,MD,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,4
2011,3,MD,Organic Enrichment/Oxygen Depletion,NOD (Nitrogen Oxygen Demand),0,1
2011,3,MD,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,2
2011,3,MD,Pathogens,Bacteria,0,1
2011,3,MD,Pathogens,Enterococcus Bacteria,3,3
2011,3,MD,Pathogens,Escherichia Coli (E. Coli),1,21
2011,3,MD,Pathogens,Fecal Coliform,1,65
2011,3,MD,Pathogens,Pathogens,0,1
2011,3,MD,Pesticides,Chlordane,0,3
2011,3,MD,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),5,9
2011,3,MD,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,0,77
2011,3,MD,Sediment,Sediment,0,13
2011,3,MD,Sediment,Suspended Sediment,0,12
2011,3,MD,Trash,Trash,0,2
2011,3,MD,Turbidity,Total Suspended Solids (TSS),61,62
2011,3,MD,pH/Acidity/Caustic Conditions,pH,0,1
2011,3,PA,Algal Growth,Excess Algal Growth,0,1
2011,3,PA,Ammonia,NH3,0,1
2011,3,PA,Cause Unknown,Cause Unknown,0,5
2011,3,PA,Mercury,Mercury,0,1
2011,3,PA,Metals (other than Mercury),Aluminum,0,1283
2011,3,PA,Metals (other than Mercury),Iron,0,1293
2011,3,PA,Metals (other than Mercury),Lead,0,1
2011,3,PA,Metals (other than Mercury),Manganese,0,1297
2011,3,PA,Metals (other than Mercury),Metals (other than Mercury),0,40
2011,3,PA,Nutrients,Nitrogen,0,44
2011,3,PA,Nutrients,Nutrients,0,31
2011,3,PA,Nutrients,Phosphorus,12,570
2011,3,PA,Oil and Grease,Oil and Grease,0,3
2011,3,PA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,142
2011,3,PA,Organic Enrichment/Oxygen Depletion,Organic Enrichment,0,13
2011,3,PA,Other Cause,Acid,0,14
2011,3,PA,Pathogens,Pathogens,0,100
2011,3,PA,Pesticides,Chlordane,0,16
2011,3,PA,Pesticides,DDT,0,1
2011,3,PA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,98
2011,3,PA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Salinity/Total Dissolved Solids/Chlorides,0,17
2011,3,PA,Sediment,Sediment,30,55
2011,3,PA,Sediment,Siltation,0,882
2011,3,PA,Sediment,Suspended Sediment,0,1
2011,3,PA,Temperature,Temperature,0,9
2011,3,PA,Temperature,Thermal Modifications,0,1
2011,3,PA,Total Toxics,Toxicity,0,1
2011,3,PA,Toxic Inorganics,Other Inorganics,0,56
2011,3,PA,Toxic Organics,Nonpriority Organics,0,1
2011,3,PA,Toxic Organics,Priority Organics Compounds,0,1
2011,3,PA,Turbidity,Suspended Solids,0,90
2011,3,PA,Turbidity,Total Suspended Solids (TSS),0,13
2011,3,PA,Turbidity,Turbidity,0,52
2011,3,PA,pH/Acidity/Caustic Conditions,pH,0,816
2011,3,VA,Ammonia,Ammonia,0,147
2011,3,VA,Cause Unknown - Impaired Biota,Benthic,0,9
2011,3,VA,Chlorine,Chlorine,0,4
2011,3,VA,Chlorine,"Chlorine, Residual (Chlorine Demand)",0,1
2011,3,VA,Chlorine,Total Residual Chlorine,0,3
2011,3,VA,Dioxins,Dioxin,0,1
2011,3,VA,Fish Consumption Advisory,Shellfish Harvesting Advisory,0,2
2011,3,VA,Mercury,Mercury,11,26
2011,3,VA,Metals (other than Mercury),Aluminum,0,1
2011,3,VA,Metals (other than Mercury),Arsenic,0,1
2011,3,VA,Metals (other than Mercury),Cadmium,0,1
2011,3,VA,Metals (other than Mercury),"Chromium, Hexavalent",0,1
2011,3,VA,Metals (other than Mercury),"Chromium, Total",0,1
2011,3,VA,Metals (other than Mercury),Copper,0,8
2011,3,VA,Metals (other than Mercury),Lead,0,2
2011,3,VA,Metals (other than Mercury),Manganese,0,1
2011,3,VA,Metals (other than Mercury),Metals (other than Mercury),0,1
2011,3,VA,Metals (other than Mercury),Nickel,0,1
2011,3,VA,Metals (other than Mercury),Silver,0,2
2011,3,VA,Metals (other than Mercury),Zinc,0,6
2011,3,VA,Nutrients,Nitrate,0,2
2011,3,VA,Nutrients,Nitrogen,0,3
2011,3,VA,Nutrients,"Nitrogen, Total",35,42
2011,3,VA,Nutrients,Phosphorus,7,19
2011,3,VA,Nutrients,"Phosphorus, Total",35,43
2011,3,VA,Nutrients,Total Kjehldahl Nitrogen (TKN),0,13
2011,3,VA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,4
2011,3,VA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,10
2011,3,VA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,16
2011,3,VA,Organic Enrichment/Oxygen Depletion,Organic Enrichment,0,6
2011,3,VA,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,0,1
2011,3,VA,Other Cause,Pollutants in Urban Stormwater,4,4
2011,3,VA,Pathogens,Bacterial Slimes,0,1
2011,3,VA,Pathogens,Enterococcus Bacteria,0,28
2011,3,VA,Pathogens,Escherichia Coli (E. Coli),36,222
2011,3,VA,Pathogens,Fecal,0,4
2011,3,VA,Pathogens,Fecal Coliform,0,333
2011,3,VA,Pathogens,Pathogens,0,108
2011,3,VA,Pesticides,Aldrin,0,1
2011,3,VA,Pesticides,DDT,0,1
2011,3,VA,Pesticides,Eldrin,0,1
2011,3,VA,Pesticides,Endrin,0,1
2011,3,VA,Pesticides,Naphthalene,0,1
2011,3,VA,Pesticides,Tributyltin,0,8
2011,3,VA,Pesticides,Xylene,0,1
2011,3,VA,Polychlorinated Biphenyls (PCBs),PCBs in Sediment,0,3
2011,3,VA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),7,77
2011,3,VA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,1
2011,3,VA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,0,3
2011,3,VA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),5,18
2011,3,VA,Sediment,Sediment,18,88
2011,3,VA,Temperature,Temperature,0,1
2011,3,VA,Total Toxics,Whole Effluent Toxicity (WET),0,4
2011,3,VA,Toxic Inorganics,Cyanide,0,6
2011,3,VA,Toxic Organics,Benzene,0,2
2011,3,VA,Toxic Organics,Chloroform,0,1
2011,3,VA,Toxic Organics,Di-2-Ethylhexyl Phthalate,0,2
2011,3,VA,Toxic Organics,Ethylbenzene,0,1
2011,3,VA,Toxic Organics,Pentachlorophenol (PCP),0,4
2011,3,VA,Toxic Organics,Polycyclic Aromatic Hydrocarbons (PAHs) (Aquatic Ecosystems),5,6
2011,3,VA,Toxic Organics,Toluene,0,1
2011,3,VA,Turbidity,Total Suspended Solids (TSS),35,36
2011,3,VA,pH/Acidity/Caustic Conditions,Alkalinity,0,1
2011,3,VA,pH/Acidity/Caustic Conditions,pH,0,3
2011,3,WV,Cause Unknown - Impaired Biota,Biological,0,80
2011,3,WV,Cause Unknown - Impaired Biota,Biological Impairment,0,1
2011,3,WV,Cause Unknown - Impaired Biota,Biology,0,2
2011,3,WV,Dioxins,Dioxin,0,5
2011,3,WV,Mercury,Mercury,0,1
2011,3,WV,Metals (other than Mercury),Aluminum,67,521
2011,3,WV,Metals (other than Mercury),Iron,78,794
2011,3,WV,Metals (other than Mercury),Lead,0,1
2011,3,WV,Metals (other than Mercury),Manganese,5,402
2011,3,WV,Metals (other than Mercury),Selenium,0,13
2011,3,WV,Metals (other than Mercury),Zinc,0,1
2011,3,WV,Nutrients,Phosphorus,0,6
2011,3,WV,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,1
2011,3,WV,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2011,3,WV,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,1
2011,3,WV,Organic Enrichment/Oxygen Depletion,Organic Enrichment,0,13
2011,3,WV,Organic Enrichment/Oxygen Depletion,Organic Enrichment (Sewage) Biological Indicators,0,4
2011,3,WV,Other Cause,Acid,0,27
2011,3,WV,Pathogens,Fecal,0,1
2011,3,WV,Pathogens,Fecal Coliform,54,504
2011,3,WV,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,7
2011,3,WV,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,7
2011,3,WV,Sediment,Sediment,0,83
2011,3,WV,Sediment,Sedimentation,0,1
2011,3,WV,pH/Acidity/Caustic Conditions,pH,79,368
2011,4,AL,Ammonia,Ammonia,0,5
2011,4,AL,Ammonia,NH3-N,0,10
2011,4,AL,Metals (other than Mercury),Aluminum,0,3
2011,4,AL,Metals (other than Mercury),Copper,0,1
2011,4,AL,Metals (other than Mercury),Iron,0,3
2011,4,AL,Metals (other than Mercury),Lead,0,1
2011,4,AL,Metals (other than Mercury),Zinc,0,1
2011,4,AL,Nutrients,"Nitrogen, Total",0,18
2011,4,AL,Nutrients,"Phosphorus, Total",0,43
2011,4,AL,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,59
2011,4,AL,Organic Enrichment/Oxygen Depletion,Chemical Biological Oxygen Demand 5 Day Average,0,1
2011,4,AL,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,31
2011,4,AL,Pathogens,Enterococcus Bacteria,1,5
2011,4,AL,Pathogens,Escherichia Coli (E. Coli),11,12
2011,4,AL,Pathogens,Fecal Coliform,0,48
2011,4,AL,Pathogens,Pathogens,0,3
2011,4,AL,Pesticides,Atrazine,0,1
2011,4,AL,Pesticides,Chlorpyrifos,0,1
2011,4,AL,Pesticides,Endosulfan,0,2
2011,4,AL,Pesticides,Methyl Parathion,0,2
2011,4,AL,Polychlorinated Biphenyls (PCBs),Priority Organics - PCBs,0,1
2011,4,AL,Sediment,Sediment,0,28
2011,4,AL,Turbidity,Turbidity,0,1
2011,4,AL,pH/Acidity/Caustic Conditions,pH,0,2
2011,4,FL,Ammonia,Ammonia,0,2
2011,4,FL,Ammonia,"Ammonia, Un-ionized",0,3
2011,4,FL,Dioxins,Dioxin,0,1
2011,4,FL,Metals (other than Mercury),Copper,0,1
2011,4,FL,Metals (other than Mercury),Iron,0,11
2011,4,FL,Metals (other than Mercury),Lead,0,5
2011,4,FL,Metals (other than Mercury),Selenium,0,3
2011,4,FL,Metals (other than Mercury),Silver,0,15
2011,4,FL,Nutrients,Nitrate,0,15
2011,4,FL,Nutrients,Nitrates,0,1
2011,4,FL,Nutrients,Nitrogen,0,1
2011,4,FL,Nutrients,"Nitrogen, Total",9,202
2011,4,FL,Nutrients,Phosphorus,0,1
2011,4,FL,Nutrients,"Phosphorus, Total",9,200
2011,4,FL,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),7,61
2011,4,FL,Organic Enrichment/Oxygen Depletion,Chemical Oxygen Demand (COD),0,1
2011,4,FL,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,3
2011,4,FL,Organic Enrichment/Oxygen Depletion,Oxygen Demand,0,2
2011,4,FL,Other Cause,Unlisted but Impaired,0,3
2011,4,FL,Pathogens,Coliforms,0,2
2011,4,FL,Pathogens,Fecal,0,84
2011,4,FL,Pathogens,Fecal Coliform,24,118
2011,4,FL,Pathogens,Total Coliform,0,50
2011,4,FL,Polychlorinated Biphenyls (PCBs),Fish Consumption Advisory - PBB,0,1
